,Year,Type,Weight_group,Hd Cnt,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Avg
11,2016,Feeder Steers: Medium and Large 2,750-800 DHL,381,141.95,136.76,140.1,131.4,125.54,121.47,117.0,120.62,106.65,94.9,100.86,105.52,118.71
12,2016,Feeder Steers: Medium and Large 2,800-850 DHM,57,,,137.44,127.59,125.29,123.49,,,,,95.96,,128.87
13,2016,Feeder Steers: Medium and Large 2,850-900 DHN,9,,,,129.58,,,116.5,,,,92.51,,118.34
14,2016,Feeder Steers: Medium and Large 2,1000-1050 DHQ,4,,,,,107.0,,96.0,,,,,,101.55
0,2016,Feeder Steers: Small and Medium 2,600-650 CFI,4,,,,144.0,,,,,,,,,144.0
0,2016,Feeder Steers: Medium and Large 2-3,750-800 GFJ,19,,,,,,,,,114.0,,,,114.0
0,2016,Feeder Steers: Medium and Large 3,200-250 EBS,13,,,,,,,,,146.21,127.0,140.82,,139.34
1,2016,Feeder Steers: Medium and Large 3,250-300 EBT,57,,,,213.05,,,,154.12,136.77,124.34,134.28,139.09,142.35
2,2016,Feeder Steers: Medium and Large 3,300-350 EBU,213,202.56,218.28,208.19,178.59,172.48,146.83,133.8,151.38,129.57,115.09,123.49,135.51,150.54
3,2016,Feeder Steers: Medium and Large 3,350-400 EBV,443,191.0,194.96,196.78,166.61,149.3,140.03,130.99,142.97,121.39,109.83,121.48,126.46,149.07
4,2016,Feeder Steers: Medium and Large 3,400-450 EBW,413,177.6,181.58,187.86,167.87,151.84,133.01,127.96,131.57,117.53,107.92,118.11,126.84,142.01
5,2016,Feeder Steers: Medium and Large 3,450-500 EBX,574,172.89,170.06,178.39,159.94,146.32,129.7,123.38,126.23,113.85,101.39,107.81,121.43,131.49
6,2016,Feeder Steers: Medium and Large 3,500-550 EBY,580,161.61,160.45,162.98,156.9,139.54,126.42,118.82,122.97,109.61,96.35,104.4,113.82,131.19
7,2016,Feeder Steers: Medium and Large 3,550-600 ECZ,317,150.83,156.61,160.67,147.26,132.61,123.35,119.34,118.34,102.66,90.44,100.0,109.63,125.8
8,2016,Feeder Steers: Medium and Large 3,600-650 ECA,257,140.39,143.2,152.49,142.81,126.8,120.82,116.31,119.06,107.04,92.69,94.03,109.87,119.04
9,2016,Feeder Steers: Medium and Large 3,650-700 ECB,106,131.16,137.51,141.34,132.09,123.83,126.74,111.31,114.23,99.37,89.41,94.26,,115.94
10,2016,Feeder Steers: Medium and Large 3,700-750 ECC,43,126.51,,133.41,128.38,116.18,117.9,110.2,112.0,,84.66,95.0,,117.14
11,2016,Feeder Steers: Medium and Large 3,750-800 ECD,13,,,,125.0,113.75,,,110.25,,,96.48,,108.28
12,2016,Feeder Steers: Medium and Large 3,850-900 ECF,5,,,131.96,,,,,,,,,,131.96
0,2016,Feeder Holstein Steers: Large 3,550-600 EEE,18,,,,111.0,,,,,,,,,111.0
1,2016,Feeder Holstein Steers: Large 3,650-700 EEG,7,,,,106.0,,,,,,,,,106.0
2,2016,Feeder Holstein Steers: Large 3,750-800 EEI,61,,,,,,,,,,112.75,,,112.75
3,2016,Feeder Holstein Steers: Large 3,800-850 EEJ,174,,,,,131.0,,139.0,,122.5,,,,130.7
4,2016,Feeder Holstein Steers: Large 3,850-900 EEK,156,130.07,,136.25,,,,,,,,,,132.27
5,2016,Feeder Holstein Steers: Large 3,900-950 EEL,18,,125.78,,,,,,,,,,,125.78
6,2016,Feeder Holstein Steers: Large 3,950-1000 EEM,3,118.0,,,,,,,,,,,,118.0
7,2016,Feeder Holstein Steers: Large 3,1000-1050 EBZ,11,114.0,,,,,,,,,,,,114.0
0,2016,Feeder Bulls: Medium and Large 1,200-250 CAA,215,269.31,263.56,261.13,237.27,205.77,189.15,179.8,191.44,176.67,159.83,181.98,164.11,208.0
1,2016,Feeder Bulls: Medium and Large 1,250-300 CAB,721,242.27,241.71,243.33,219.56,198.75,176.91,173.13,179.66,161.63,138.74,155.9,164.97,187.94
2,2016,Feeder Bulls: Medium and Large 1,300-350 CAC,"1,557",228.98,227.27,229.23,208.48,183.9,167.62,163.21,171.44,153.22,133.76,147.88,157.33,178.29
3,2016,Feeder Bulls: Medium and Large 1,350-400 CAD,"1,873",212.49,210.05,214.32,196.46,170.38,157.75,147.68,159.73,143.99,127.63,139.14,147.98,164.27
4,2016,Feeder Bulls: Medium and Large 1,400-450 CAE,"3,054",196.35,196.25,199.62,180.04,159.9,146.48,137.28,148.54,133.58,118.18,131.23,141.01,156.36
5,2016,Feeder Bulls: Medium and Large 1,450-500 CAF,"3,027",181.0,183.08,186.95,167.31,151.49,139.07,131.15,138.82,123.98,112.07,123.88,132.5,148.29
6,2016,Feeder Bulls: Medium and Large 1,500-550 CAG,"3,155",169.29,170.39,175.5,156.49,144.25,130.66,125.61,132.43,115.93,103.12,116.76,125.26,136.61
7,2016,Feeder Bulls: Medium and Large 1,550-600 CAH,"2,421",159.05,159.97,163.99,143.92,137.82,125.15,121.43,125.52,110.44,95.7,109.37,117.58,130.82
8,2016,Feeder Bulls: Medium and Large 1,600-650 CAI,"2,014",147.74,150.52,153.09,140.72,131.59,120.8,115.88,121.18,103.94,92.44,102.93,110.14,123.91
9,2016,Feeder Bulls: Medium and Large 1,650-700 CAJ,"1,244",137.58,142.11,145.52,133.37,126.62,116.87,111.65,117.73,99.73,88.2,98.12,104.79,118.65
10,2016,Feeder Bulls: Medium and Large 1,700-750 CAK,648,130.44,131.67,134.83,126.22,120.49,114.5,111.38,113.07,97.29,84.23,94.58,100.81,111.35
11,2016,Feeder Bulls: Medium and Large 1,750-800 CAL,356,124.02,124.87,126.75,125.04,119.01,107.49,107.2,111.05,94.01,81.02,91.75,93.66,103.82
12,2016,Feeder Bulls: Medium and Large 1,800-850 CAM,104,119.85,,119.82,,114.33,104.09,97.6,108.83,87.87,79.82,88.99,,97.68
13,2016,Feeder Bulls: Medium and Large 1,850-900 CAN,33,,,,,,,104.5,106.08,85.49,75.15,80.57,92.4,88.94
14,2016,Feeder Bulls: Medium and Large 1,900-950 CAO,11,,119.76,,,,,103.29,96.0,,64.5,,,100.98
15,2016,Feeder Bulls: Medium and Large 1,950-1000 CAP,2,,120.0,,,,,,,,,,,120.0
16,2016,Feeder Bulls: Medium and Large 1,1000-1050 CAQ,2,,110.5,,,,,,,,,,,110.5
0,2016,Feeder Bulls: Medium and Large 2,200-250 CBA,354,239.67,250.4,244.29,220.4,193.1,173.39,168.45,179.38,160.94,146.45,158.36,158.14,192.3
1,2016,Feeder Bulls: Medium and Large 2,250-300 CBB,"1,011",226.76,229.42,231.87,209.27,184.81,170.78,161.04,167.1,151.56,133.31,148.36,155.61,184.34
2,2016,Feeder Bulls: Medium and Large 2,300-350 CBC,"1,971",211.7,213.09,217.13,193.68,173.34,157.71,148.91,158.23,140.94,124.99,138.7,146.33,168.39
3,2016,Feeder Bulls: Medium and Large 2,350-400 CBD,"2,944",195.61,196.53,202.04,180.19,162.85,147.69,138.84,147.83,132.63,117.16,130.74,138.61,156.71
4,2016,Feeder Bulls: Medium and Large 2,400-450 CBE,"5,837",184.85,185.63,189.39,166.87,152.57,139.72,130.77,139.32,124.24,111.38,122.16,132.19,149.59
5,2016,Feeder Bulls: Medium and Large 2,450-500 CBF,"6,494",171.75,173.34,177.5,158.26,144.89,131.55,124.91,131.36,116.71,104.9,115.72,125.37,140.06
6,2016,Feeder Bulls: Medium and Large 2,500-550 CBG,"5,494",161.32,161.95,166.27,148.09,138.41,126.23,119.79,125.42,111.24,97.27,109.19,118.1,131.64
7,2016,Feeder Bulls: Medium and Large 2,550-600 CBH,"4,038",150.62,152.23,154.51,140.06,131.89,121.73,116.7,121.31,105.75,91.56,102.42,111.95,123.4
8,2016,Feeder Bulls: Medium and Large 2,600-650 CBI,"2,745",140.01,143.41,145.84,133.74,126.3,117.21,112.8,117.42,101.14,87.66,98.21,118.29,118.49
9,2016,Feeder Bulls: Medium and Large 2,650-700 CBJ,"1,394",131.01,134.56,135.79,137.16,121.38,111.67,109.04,114.51,96.88,82.11,92.63,100.83,111.21
10,2016,Feeder Bulls: Medium and Large 2,700-750 CBK,921,125.29,125.22,128.39,121.9,119.37,108.83,105.05,110.76,94.72,80.07,90.38,97.39,107.26
11,2016,Feeder Bulls: Medium and Large 2,750-800 CBL,415,118.95,119.37,121.39,114.76,113.75,106.72,100.8,104.46,92.3,76.19,85.91,97.01,100.98
12,2016,Feeder Bulls: Medium and Large 2,800-850 CBM,68,,110.8,114.73,112.17,112.51,100.61,93.0,104.54,75.0,75.02,89.24,,104.45
13,2016,Feeder Bulls: Medium and Large 2,850-900 CBN,10,,,,100.52,113.0,,97.09,,,,89.3,,98.63
0,2016,Feeder Bulls: Medium and Large 3,200-250 ENW,121,229.76,225.81,232.37,204.84,186.23,164.62,162.96,166.11,145.22,124.79,136.71,144.85,176.38
1,2016,Feeder Bulls: Medium and Large 3,250-300 ENX,306,210.72,215.02,217.47,192.53,168.89,157.13,148.22,157.84,136.75,120.74,131.71,139.84,163.28
2,2016,Feeder Bulls: Medium and Large 3,300-350 ENY,"1,114",193.54,194.92,199.89,179.61,161.89,141.48,134.53,147.04,129.53,115.25,126.82,134.36,157.07
3,2016,Feeder Bulls: Medium and Large 3,350-400 ENZ,"1,752",182.75,181.76,188.19,167.0,152.26,136.31,128.76,136.27,119.96,108.74,120.1,127.99,148.99
4,2016,Feeder Bulls: Medium and Large 3,400-450 EOA,"2,890",170.87,172.74,177.42,157.22,142.7,129.71,122.31,129.03,113.88,101.1,114.31,122.0,138.33
5,2016,Feeder Bulls: Medium and Large 3,450-500 EOB,"2,804",159.02,160.81,166.42,149.5,135.3,123.27,116.7,122.97,107.97,94.75,106.72,115.79,128.83
6,2016,Feeder Bulls: Medium and Large 3,500-550 EOC,"2,180",150.05,148.52,156.28,139.73,129.52,117.3,111.43,117.83,102.7,89.5,100.47,109.36,123.33
7,2016,Feeder Bulls: Medium and Large 3,550-600 EOD,"1,366",140.28,140.51,145.37,133.54,125.5,113.81,107.8,114.68,97.73,84.19,94.74,103.71,114.97
8,2016,Feeder Bulls: Medium and Large 3,600-650 EOE,841,129.43,130.95,135.69,126.54,120.08,108.89,103.76,110.51,93.95,80.39,91.16,101.02,110.02
9,2016,Feeder Bulls: Medium and Large 3,650-700 EOF,380,121.94,123.61,127.52,125.71,115.08,105.75,101.23,106.32,92.89,76.65,85.61,95.56,104.63
10,2016,Feeder Bulls: Medium and Large 3,700-750 EOG,169,120.15,116.28,122.8,112.84,109.25,102.45,96.22,101.51,90.79,74.86,82.72,89.26,98.18
11,2016,Feeder Bulls: Medium and Large 3,750-800 EOH,84,114.25,108.37,125.93,113.88,107.42,105.0,92.67,97.17,86.0,65.47,77.18,83.12,92.94
12,2016,Feeder Bulls: Medium and Large 3,800-850 EOI,8,,,,102.54,108.74,,,,,,,,105.63
13,2016,Feeder Bulls: Medium and Large 3,850-900 EOJ,3,,,,,110.0,,,,,,,,110.0
0,2016,Feeder Heifers: Medium 1,550-600 DKH,2,,,,,,126.0,,,,,,,126.0
0,2016,Feeder Heifers: Medium and Large 1,200-250 EUG,198,242.25,235.81,236.93,225.99,197.6,168.66,158.72,176.2,167.35,150.17,154.6,153.88,193.07
1,2016,Feeder Heifers: Medium and Large 1,250-300 EUH,432,218.11,217.27,220.81,198.1,188.13,162.04,156.62,168.33,142.34,126.62,135.58,144.68,175.24
2,2016,Feeder Heifers: Medium and Large 1,300-350 EUI,"1,374",201.47,198.01,202.56,186.05,169.75,152.13,143.91,153.06,131.31,120.29,129.83,138.83,162.04
3,2016,Feeder Heifers: Medium and Large 1,350-400 EUJ,"1,920",185.83,186.44,188.54,169.78,160.17,144.49,135.76,145.15,127.6,112.24,124.75,132.34,148.75
4,2016,Feeder Heifers: Medium and Large 1,400-450 EUK,"2,594",170.32,173.45,178.06,154.16,148.56,138.33,129.52,136.54,121.61,105.46,118.96,127.74,140.23
5,2016,Feeder Heifers: Medium and Large 1,450-500 EUL,"3,380",160.23,165.22,168.06,150.12,144.37,132.72,124.07,129.85,113.66,102.35,113.59,121.35,135.12
6,2016,Feeder Heifers: Medium and Large 1,500-550 EUM,"3,843",152.3,156.73,160.71,142.49,139.36,127.94,121.81,127.43,110.47,95.45,107.31,115.27,128.71
7,2016,Feeder Heifers: Medium and Large 1,550-600 EUN,"4,311",145.11,148.86,151.15,137.15,135.02,126.21,119.35,124.72,106.82,94.05,106.74,109.48,122.85
8,2016,Feeder Heifers: Medium and Large 1,600-650 EUO,"3,202",139.13,141.73,144.52,135.84,130.22,124.72,118.53,122.81,103.98,93.71,102.27,108.54,120.24
9,2016,Feeder Heifers: Medium and Large 1,650-700 EUP,"2,391",140.79,138.08,138.33,135.81,129.13,121.47,115.94,123.97,106.19,89.42,99.76,107.13,122.63
10,2016,Feeder Heifers: Medium and Large 1,700-750 EUQ,"1,384",136.51,134.62,135.68,130.11,123.2,124.32,114.42,118.45,102.14,86.32,96.8,106.52,118.49
11,2016,Feeder Heifers: Medium and Large 1,750-800 EUR,701,129.0,131.61,137.58,121.36,119.38,115.93,110.58,113.74,98.59,88.74,94.46,94.7,116.79
12,2016,Feeder Heifers: Medium and Large 1,800-850 EUS,195,,118.91,121.65,120.13,119.0,102.38,105.99,110.11,89.99,101.42,93.66,,104.08
13,2016,Feeder Heifers: Medium and Large 1,850-900 EUT,73,,,,115.4,,104.0,108.98,,87.49,85.97,83.0,,111.78
14,2016,Feeder Heifers: Medium and Large 1,900-950 EUA,31,,,,,113.0,113.33,,,,88.0,,,104.18
15,2016,Feeder Heifers: Medium and Large 1,950-1000 EUB,5,,,,125.0,104.0,,,,,,,,116.64
16,2016,Feeder Heifers: Medium and Large 1,1000-1050 EUC,8,,,,,,,,96.0,,,,,96.0
0,2016,Feeder Heifers: Medium and Large 1-2,550-600 DOH,79,,,,,,,,127.0,,87.0,,,103.56
1,2016,Feeder Heifers: Medium and Large 1-2,650-700 DOJ,34,,148.0,,,,,,,,,107.75,,115.94
2,2016,Feeder Heifers: Medium and Large 1-2,700-750 DOK,65,,,,,,,,,,103.25,,,103.25
3,2016,Feeder Heifers: Medium and Large 1-2,750-800 DOL,17,,,,,,,,,,,96.5,,96.5
0,2016,Feeder Heifers: Large 2,450-500 DRF,4,169.0,,,,,,,,,,,,169.0
1,2016,Feeder Heifers: Large 2,550-600 DRH,3,142.5,,,,,,,,,,,,142.5
0,2016,Feeder Heifers: Medium and Large 2,200-250 QKB,341,221.98,218.19,219.34,204.68,179.35,163.47,150.44,164.12,144.8,130.59,136.02,137.04,173.64
1,2016,Feeder Heifers: Medium and Large 2,250-300 QKC,775,203.22,197.88,205.75,191.85,171.82,158.05,143.4,154.54,134.86,118.08,128.92,134.99,161.9
2,2016,Feeder Heifers: Medium and Large 2,300-350 QKD,"2,389",188.78,187.14,190.86,175.39,160.65,144.87,136.49,142.91,126.43,111.28,122.24,130.29,152.22
3,2016,Feeder Heifers: Medium and Large 2,350-400 QKE,"3,794",175.23,176.4,180.51,162.53,149.45,136.37,129.65,136.45,119.9,106.05,116.76,124.9,143.39
4,2016,Feeder Heifers: Medium and Large 2,400-450 QKF,"6,021",162.03,164.8,170.6,153.26,142.61,130.81,124.24,129.92,113.52,98.76,112.08,120.16,135.61
5,2016,Feeder Heifers: Medium and Large 2,450-500 QKG,"6,731",153.58,157.1,160.7,146.65,137.21,125.95,120.02,126.53,109.56,96.64,106.42,113.18,128.82
6,2016,Feeder Heifers: Medium and Large 2,500-550 QKH,"6,279",146.51,150.8,154.36,139.65,132.55,123.17,118.26,123.12,105.69,90.73,101.49,108.72,123.84
7,2016,Feeder Heifers: Medium and Large 2,550-600 QKI,"4,052",139.16,144.75,146.97,134.48,128.12,120.95,115.71,119.54,103.01,89.9,97.8,104.42,118.92
8,2016,Feeder Heifers: Medium and Large 2,600-650 QKJ,"2,524",134.2,137.1,141.75,131.59,124.86,116.24,114.25,117.36,101.01,87.02,95.19,103.48,116.86
9,2016,Feeder Heifers: Medium and Large 2,650-700 QKK,"1,224",127.72,134.8,138.49,128.36,124.0,115.54,111.5,113.74,97.67,87.52,92.92,99.23,112.19
10,2016,Feeder Heifers: Medium and Large 2,700-750 QKL,750,124.1,126.49,135.38,127.05,117.92,109.09,108.73,111.16,97.06,80.24,89.55,94.86,110.72
11,2016,Feeder Heifers: Medium and Large 2,750-800 QKM,332,123.6,123.51,123.1,120.35,113.76,110.96,104.04,107.52,92.76,77.84,86.42,93.92,102.9
12,2016,Feeder Heifers: Medium and Large 2,800-850 QKN,37,,121.23,126.61,118.78,101.67,,,109.52,,70.0,75.0,,117.75
13,2016,Feeder Heifers: Medium and Large 2,850-900 QKO,4,,110.97,,,,,,,,70.0,,,90.43
14,2016,Feeder Heifers: Medium and Large 2,900-950 QKA,2,,111.07,,,,,,,,,,,111.07
0,2016,Feeder Heifers: Medium and Large 3,200-250 EHU,124,208.68,196.45,205.7,178.86,164.49,150.0,146.44,157.63,122.51,115.04,119.13,130.94,149.84
1,2016,Feeder Heifers: Medium and Large 3,250-300 EHV,367,187.37,190.97,194.69,178.73,158.99,140.22,136.67,144.94,120.14,104.44,112.83,123.51,150.46
2,2016,Feeder Heifers: Medium and Large 3,300-350 EHW,"1,368",175.51,176.21,179.42,163.79,148.3,134.25,127.73,133.46,116.78,100.75,113.78,121.92,141.09
3,2016,Feeder Heifers: Medium and Large 3,350-400 EHX,"2,082",163.36,164.72,170.0,152.18,140.3,128.83,118.99,126.95,111.85,96.19,108.65,117.53,135.28
4,2016,Feeder Heifers: Medium and Large 3,400-450 EHY,"3,070",152.15,155.25,160.59,144.98,135.65,122.03,117.09,123.06,106.96,90.99,103.08,111.58,128.29
5,2016,Feeder Heifers: Medium and Large 3,450-500 EHZ,"2,846",144.58,148.17,152.4,139.28,129.05,116.39,112.08,118.32,101.85,85.53,98.36,105.41,121.16
6,2016,Feeder Heifers: Medium and Large 3,500-550 EIA,"1,825",137.99,141.69,145.6,133.59,124.65,113.0,109.27,114.91,98.13,89.48,93.53,100.92,116.34
7,2016,Feeder Heifers: Medium and Large 3,550-600 EIB,"1,024",128.74,134.42,137.9,129.01,121.27,108.85,106.89,112.01,97.1,79.74,90.7,98.64,110.8
8,2016,Feeder Heifers: Medium and Large 3,600-650 EIC,545,123.08,125.47,131.93,128.51,116.5,106.9,104.15,108.02,94.26,78.89,87.25,95.79,106.61
9,2016,Feeder Heifers: Medium and Large 3,650-700 EID,219,117.55,117.16,125.5,117.93,111.16,103.16,99.75,104.16,88.51,74.79,86.19,95.26,101.2
10,2016,Feeder Heifers: Medium and Large 3,700-750 EIE,115,111.34,116.49,120.45,116.04,109.14,98.41,97.15,101.71,90.22,74.01,81.05,90.38,98.06
11,2016,Feeder Heifers: Medium and Large 3,750-800 EIF,52,,106.24,112.36,118.0,105.94,72.0,,96.3,83.22,70.32,74.51,,89.59
12,2016,Feeder Heifers: Medium and Large 3,800-850 EIG,4,,,122.74,111.0,,,,,,,,,119.83
13,2016,Feeder Heifers: Medium and Large 3,850-900 EIH,2,,,,,110.0,,,,,,,,110.0
0,2017,Slaughter Cows: Breakers 75-80,850-1200 BAA,150,61.57,55.42,62.59,61.41,60.9,64.62,65.8,60.55,53.91,50.09,46.54,47.18,59.29
1,2017,Slaughter Cows: Breakers 75-80,1200-1600 BAH,"2,418",55.06,57.28,63.1,61.14,62.04,65.28,65.58,62.78,57.44,51.05,48.38,50.61,58.35
2,2017,Slaughter Cows: Breakers 75-80,1600-2000 BAK,384,51.69,55.11,61.51,60.63,61.86,64.41,63.84,61.7,59.75,50.31,46.11,51.76,58.39
0,2017,Slaughter Cows: Boners 80-85,800-1200 BAB,"9,148",54.02,57.49,63.8,62.8,63.74,65.64,66.22,64.34,58.0,52.73,48.56,52.01,60.03
1,2017,Slaughter Cows: Boners 80-85,1200-2000 BAI,"7,256",55.19,59.19,66.26,64.36,64.74,66.87,66.59,64.62,58.12,52.36,48.99,52.72,60.55
0,2017,Slaughter Cows: Lean 85-90,0-750 BAD,58,45.5,36.39,52.99,53.26,59.33,54.99,,59.0,,43.8,,46.23,49.41
1,2017,Slaughter Cows: Lean 85-90,750-850 BAE,530,43.38,46.55,49.03,53.56,56.08,56.98,59.47,57.35,44.78,43.41,40.19,41.71,50.59
2,2017,Slaughter Cows: Lean 85-90,850-1200 BAF,"5,960",47.64,49.61,55.78,56.58,58.41,59.08,61.05,58.56,51.73,45.71,42.85,44.58,52.58
3,2017,Slaughter Cows: Lean 85-90,1200-2000 BAJ,516,48.28,52.96,60.22,58.55,59.38,60.89,62.31,58.69,52.75,46.44,42.16,42.46,53.81
0,2017,Slaughter Bulls: Y.G. 1-2,1000-1500 ABA,"1,399",71.21,77.85,82.21,80.88,83.09,89.14,87.51,86.53,78.24,72.35,67.33,69.25,79.01
1,2017,Slaughter Bulls: Y.G. 1-2,1500-2500 ABB,"3,863",74.71,80.01,86.63,86.11,88.35,92.02,92.0,88.49,86.27,74.38,69.73,72.25,82.81
0,2017,Feeder Steers: Medium and Large 1,200-250 CCA,165,187.61,171.6,203.62,204.93,215.86,204.53,199.41,202.04,202.32,182.22,190.5,198.71,201.11
1,2017,Feeder Steers: Medium and Large 1,250-300 CCB,355,168.02,170.18,193.32,189.33,200.54,187.18,187.23,184.2,196.42,181.38,188.6,189.45,187.62
2,2017,Feeder Steers: Medium and Large 1,300-350 CCC,"1,250",158.41,163.69,175.34,177.16,179.84,172.6,175.11,177.76,182.12,177.81,179.53,181.43,174.73
3,2017,Feeder Steers: Medium and Large 1,350-400 CCD,"1,955",154.5,158.61,167.59,166.87,171.61,168.34,167.68,167.79,172.97,171.01,174.25,174.52,168.17
4,2017,Feeder Steers: Medium and Large 1,400-450 CCE,"1,899",149.06,154.41,160.68,159.67,166.99,163.67,161.25,160.56,163.37,162.94,168.03,167.44,161.48
5,2017,Feeder Steers: Medium and Large 1,450-500 CCF,"2,172",144.8,147.58,154.72,155.26,161.21,158.41,154.26,149.83,154.26,155.66,161.36,160.81,154.88
6,2017,Feeder Steers: Medium and Large 1,500-550 CCG,"3,039",139.34,142.23,147.37,148.11,158.47,156.77,146.43,141.03,147.54,152.76,154.01,153.73,148.83
7,2017,Feeder Steers: Medium and Large 1,550-600 CCH,"2,963",131.67,135.64,140.81,142.12,152.54,149.49,144.65,137.43,142.08,142.92,147.66,147.81,143.49
8,2017,Feeder Steers: Medium and Large 1,600-650 CCI,"3,153",127.22,129.86,132.98,136.02,146.49,146.42,142.78,135.82,140.17,139.63,145.64,142.86,139.76
9,2017,Feeder Steers: Medium and Large 1,650-700 CCJ,"2,750",122.99,124.32,129.03,132.65,143.15,144.3,139.36,135.22,138.57,139.39,142.81,138.31,137.06
10,2017,Feeder Steers: Medium and Large 1,700-750 CCK,"2,201",122.1,120.45,123.35,129.0,140.47,140.89,135.43,132.2,137.07,134.85,142.91,135.36,133.44
11,2017,Feeder Steers: Medium and Large 1,750-800 CCL,"1,272",121.27,117.45,120.57,125.13,135.89,135.24,132.49,129.97,130.51,135.1,139.62,137.53,129.87
12,2017,Feeder Steers: Medium and Large 1,800-850 CCM,584,116.55,115.06,117.18,129.11,134.99,135.74,126.97,129.04,127.56,127.0,145.95,127.46,129.46
13,2017,Feeder Steers: Medium and Large 1,850-900 CCN,195,115.78,114.2,114.19,121.34,137.43,135.34,123.99,118.22,,124.99,139.68,,131.16
14,2017,Feeder Steers: Medium and Large 1,900-950 CCO,26,,108.61,113.36,,126.33,118.99,,113.61,,119.04,124.32,,116.47
15,2017,Feeder Steers: Medium and Large 1,950-1000 CCP,13,,,,,,131.0,,,,109.66,117.71,,121.87
16,2017,Feeder Steers: Medium and Large 1,1000-1050 CCQ,14,,101.0,,,127.5,,,,,,,,118.01
0,2017,Feeder Steers: Medium and Large 1-2,400-450 DEE,15,150.5,,,,,,,,,,,,150.5
1,2017,Feeder Steers: Medium and Large 1-2,500-550 DEG,60,142.06,,,,,,,,154.0,,,,143.27
2,2017,Feeder Steers: Medium and Large 1-2,600-650 DEI,66,135.0,,138.0,,,,,,,,,,135.27
3,2017,Feeder Steers: Medium and Large 1-2,700-750 DEK,76,120.0,,,136.0,,,,,146.5,,,,141.98
4,2017,Feeder Steers: Medium and Large 1-2,750-800 DEL,129,118.75,,128.25,,,148.0,,,,,,,137.61
5,2017,Feeder Steers: Medium and Large 1-2,800-850 DEM,191,,,,133.59,,,,,136.5,,,,133.75
6,2017,Feeder Steers: Medium and Large 1-2,850-900 DEN,115,,,123.25,128.9,,,,,,,,,126.08
7,2017,Feeder Steers: Medium and Large 1-2,900-950 DEO,53,,,,,,138.75,,,,,,,138.75
0,2017,Feeder Steers: Medium and Large 2,200-250 DHA,122,162.41,164.92,177.58,181.19,185.02,188.57,195.31,186.1,181.04,173.85,181.94,181.99,179.88
1,2017,Feeder Steers: Medium and Large 2,250-300 DHB,326,153.19,160.63,172.55,174.3,180.3,169.67,178.52,172.12,179.51,171.35,176.41,176.07,171.22
2,2017,Feeder Steers: Medium and Large 2,300-350 DHC,"1,288",150.9,155.79,165.64,165.69,172.66,167.34,169.03,168.56,170.22,166.49,170.56,169.4,165.66
3,2017,Feeder Steers: Medium and Large 2,350-400 DHD,"1,871",147.28,150.43,160.23,160.88,164.36,162.28,160.54,161.55,161.02,159.26,165.62,164.39,159.5
4,2017,Feeder Steers: Medium and Large 2,400-450 DHE,"2,118",143.13,147.1,156.58,153.56,160.95,158.73,152.25,153.59,155.31,156.6,159.89,158.35,154.79
5,2017,Feeder Steers: Medium and Large 2,450-500 DHF,"2,726",138.76,142.44,149.26,149.84,157.82,154.68,146.82,144.74,146.83,148.8,153.51,152.55,148.75
6,2017,Feeder Steers: Medium and Large 2,500-550 DHG,"3,206",135.59,136.87,143.19,143.85,150.44,149.16,143.04,138.02,142.98,142.61,147.36,147.53,143.36
7,2017,Feeder Steers: Medium and Large 2,550-600 DHH,"2,857",126.89,129.61,136.88,138.98,147.31,145.92,139.47,134.48,138.66,138.04,142.39,141.53,138.91
8,2017,Feeder Steers: Medium and Large 2,600-650 DHI,"2,440",123.63,126.8,131.02,133.91,142.71,141.26,138.55,130.98,135.59,136.95,139.89,138.69,135.18
9,2017,Feeder Steers: Medium and Large 2,650-700 DHJ,"1,703",118.58,120.74,128.6,131.99,140.95,139.98,131.32,130.02,132.95,136.14,136.63,136.44,133.85
10,2017,Feeder Steers: Medium and Large 2,700-750 DHK,977,116.69,116.8,128.11,128.99,133.04,135.63,131.23,128.39,129.24,131.19,135.2,131.54,129.84
11,2017,Feeder Steers: Medium and Large 2,750-800 DHL,331,110.46,114.61,119.62,121.05,132.37,131.43,128.8,128.03,124.38,130.64,127.24,129.65,126.76
12,2017,Feeder Steers: Medium and Large 2,800-850 DHM,23,,,115.0,,,,,,,,132.0,130.64,129.4
13,2017,Feeder Steers: Medium and Large 2,850-900 DHN,1,,,,,115.0,,,,,,,,115.0
0,2017,Feeder Steers: Medium and Large 3,200-250 EBS,48,157.5,155.43,164.18,,168.23,167.4,171.36,154.51,,167.61,173.58,168.73,163.38
1,2017,Feeder Steers: Medium and Large 3,250-300 EBT,184,141.6,143.85,159.3,160.51,161.15,162.09,158.53,157.42,163.07,160.44,166.37,164.66,159.81
2,2017,Feeder Steers: Medium and Large 3,300-350 EBU,395,137.89,141.03,155.75,149.94,159.73,155.87,154.28,153.16,149.76,152.81,159.11,158.34,153.75
3,2017,Feeder Steers: Medium and Large 3,350-400 EBV,547,135.95,137.21,148.61,143.47,151.58,149.6,151.55,148.43,145.12,145.87,152.33,151.44,147.37
4,2017,Feeder Steers: Medium and Large 3,400-450 EBW,543,129.46,134.66,144.41,140.56,148.85,144.21,145.54,139.74,141.38,143.12,147.62,147.61,142.75
